,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,invalid,response_len,response_num_words,order,RT
12106,2912,1,1614554016746,1614554017889,aap,monkey,monkey,monkey,0.0,6,1,1,1.143
12107,2912,1,1614554017889,1614554020967,giraffe,giraffe,giraffe,giraffe,0.0,7,1,2,3.078
12108,2912,1,1614554020967,1614554021797,tijger,Tiger,Tiger,tiger,0.0,5,1,3,0.83
12109,2912,1,1614554021797,1614554022907,leuw,lion,lion,lion,0.0,4,1,4,1.11
12110,2912,1,1614554022907,1614554028750,jaguar,jaguar,jaguar,jaguar,0.0,6,1,5,5.843
12111,2912,1,1614554028750,1614554034722,bever,Beaver,Beaver,beaver,0.0,6,1,6,5.972
12112,2912,1,1614554034722,1614554036152,zeehond,seal,seal,seal,0.0,4,1,7,1.43
12113,2912,1,1614554036152,1614554037954,zeeleeuw,sea ​​lion,sea lion,sea lion,0.0,8,2,8,1.802
12114,2912,1,1614554037954,1614554045179,kat,cat,cat,cat,0.0,3,1,9,7.225
12115,2912,1,1614554045179,1614554046040,hond,dog,dog,dog,0.0,3,1,10,0.861
12116,2912,1,1614554046040,1614554047372,konijn,rabbit,rabbit,rabbit,0.0,6,1,11,1.332
12117,2912,1,1614554047372,1614554048528,muis,mouse,mouse,mouse,0.0,5,1,12,1.156
12118,2912,1,1614554048528,1614554049564,hert,deer,deer,deer,0.0,4,1,13,1.036
12119,2912,1,1614554049564,1614554050494,sstier,sbull,sbull,bull,0.0,4,1,14,0.93
12120,2912,1,1614554050494,1614554051484,kalf,calf,calf,calf,0.0,4,1,15,0.99
12121,2912,1,1614554051484,1614554053573,varken,pig,pig,pig,0.0,3,1,16,2.089
12122,2912,1,1614554053573,1614554054464,kip,chicken,chicken,chicken,0.0,7,1,17,0.891
12123,2912,1,1614554054464,1614554056570,duif,pigeon,pigeon,pigeon,0.0,6,1,18,2.106
12124,2912,1,1614554056570,1614554060643,mus,sparrow,sparrow,sparrow,0.0,7,1,19,4.073
12189,2913,1,1614857260127,1614857261868,giraffe,giraffe,giraffe,giraffe,0.0,7,1,1,1.741
12190,2913,1,1614857261868,1614857263626,olifant,elephant,elephant,elephant,0.0,8,1,2,1.758
12191,2913,1,1614857263626,1614857265477,leeuw,lion,lion,lion,0.0,4,1,3,1.851
12192,2913,1,1614857265477,1614857266490,tijger,Tiger,Tiger,tiger,0.0,5,1,4,1.013
12193,2913,1,1614857266490,1614857267372,kat,cat,cat,cat,0.0,3,1,5,0.882
12194,2913,1,1614857267372,1614857268424,hond,dog,dog,dog,0.0,3,1,6,1.052
12195,2913,1,1614857268424,1614857270187,worm,worm,worm,worm,0.0,4,1,7,1.763
12196,2913,1,1614857270187,1614857272553,rat,rat,rat,rat,0.0,3,1,8,2.366
12197,2913,1,1614857272553,1614857273396,muis,mouse,mouse,mouse,0.0,5,1,9,0.843
12198,2913,1,1614857273396,1614857274777,gerbil,gerbil,gerbil,gerbil,0.0,6,1,10,1.381
12199,2913,1,1614857274777,1614857275849,vis,fish,fish,fish,0.0,4,1,11,1.072
12200,2913,1,1614857275849,1614857276956,haai,shark,shark,shark,0.0,5,1,12,1.107
12201,2913,1,1614857276956,1614857278485,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,13,1.529
12202,2913,1,1614857278485,1614857279781,walvis,whale,whale,whale,0.0,5,1,14,1.296
12203,2913,1,1614857279781,1614857281808,walrus,walrus,walrus,walrus,0.0,6,1,15,2.027
12204,2913,1,1614857281808,1614857283407,zeepaard,seahorse,seahorse,sea horse,0.0,8,1,16,1.599
12205,2913,1,1614857283407,1614857284863,zeehond,seal,seal,seal,0.0,4,1,17,1.456
12206,2913,1,1614857284863,1614857290174,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,12,1,18,5.311
12207,2913,1,1614857290174,1614857291449,spin,spider,spider,spider,0.0,6,1,19,1.275
12282,2914,1,1614860393789,1614860396735,giraffe,giraffe,giraffe,giraffe,0.0,7,1,1,2.946
12283,2914,1,1614860396735,1614860400548,elephant,elephant,elephant,elephant,0.0,8,1,2,3.813
12284,2914,1,1614860400548,1614860404276,lion,lion,lion,lion,0.0,4,1,3,3.728
12285,2914,1,1614860404276,1614860406878,hippo,hippo,hippo,hippopotamus,0.0,5,1,4,2.602
12286,2914,1,1614860406878,1614860409227,rhino,rhino,rhino,rhino,0.0,5,1,5,2.349
12287,2914,1,1614860409227,1614860414247,horse,horse,horse,horse,0.0,5,1,6,5.02
12288,2914,1,1614860414247,1614860415157,dog,dog,dog,dog,0.0,3,1,7,0.91
12289,2914,1,1614860415157,1614860416848,cat,cat,cat,cat,0.0,3,1,8,1.691
12290,2914,1,1614860416848,1614860418631,monkey,monkey,monkey,monkey,0.0,6,1,9,1.783
12291,2914,1,1614860418631,1614860420750,baboon,baboon,baboon,baboon,0.0,6,1,10,2.119
12292,2914,1,1614860420750,1614860422275,gorilla,gorilla,gorilla,gorilla,0.0,7,1,11,1.525
12293,2914,1,1614860422275,1614860426920,chimpanzee,chimpanzee,chimpanzee,chimpanzee,0.0,10,1,12,4.645
12294,2914,1,1614860426920,1614860442822,turtle,turtle,turtle,turtle,0.0,6,1,13,15.902
12295,2914,1,1614860442822,1614860449982,llama,llama,llama,llama,0.0,5,1,14,7.16
12296,2914,1,1614860449982,1614860453383,alpaca,alpaca,alpaca,alpaca,0.0,6,1,15,3.401
12297,2914,1,1614860453383,1614860456408,narwhal,narwhal,narwhal,narwhal,0.0,7,1,16,3.025
12298,2914,1,1614860456408,1614860458502,whale,whale,whale,whale,0.0,5,1,17,2.094
12299,2914,1,1614860458502,1614860461590,dolphin,dolphin,dolphin,dolphin,0.0,7,1,18,3.088
12300,2914,1,1614860461590,1614860464605,seal,seal,seal,seal,0.0,4,1,19,3.015
12331,2915,1,1614860698189,1614860699222,hond,dog,dog,dog,0.0,3,1,1,1.033
12332,2915,1,1614860699222,1614860700454,beer,bear,bear,bear,0.0,4,1,2,1.232
12333,2915,1,1614860700454,1614860701870,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,3,1.416
12334,2915,1,1614860701870,1614860703966,hamster,hamster,hamster,hamster,0.0,7,1,4,2.096
12335,2915,1,1614860703966,1614860705110,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,5,1.144
12336,2915,1,1614860705110,1614860706918,konijn,rabbit,rabbit,rabbit,0.0,6,1,6,1.808
12337,2915,1,1614860706918,1614860710630,pinguin,penguin,penguin,penguin,0.0,7,1,7,3.712
12338,2915,1,1614860710630,1614860712285,olifant,elephant,elephant,elephant,0.0,8,1,8,1.655
12339,2915,1,1614860712285,1614860713174,aap,monkey,monkey,monkey,0.0,6,1,9,0.889
12340,2915,1,1614860713174,1614860714117,leeuw,lion,lion,lion,0.0,4,1,10,0.943
12341,2915,1,1614860714117,1614860715342,tijger,Tiger,Tiger,tiger,0.0,5,1,11,1.225
12342,2915,1,1614860715342,1614860719979,eekhoorn,squirrel,squirrel,squirrel,0.0,8,1,12,4.637
12343,2915,1,1614860719979,1614860721355,mol,mol,mol,mole,0.0,4,1,13,1.376
12344,2915,1,1614860721355,1614860726835,vogel,bird,bird,bird,0.0,4,1,14,5.48
12345,2915,1,1614860726835,1614860728771,adelaar,eagle,eagle,eagle,0.0,5,1,15,1.936
12346,2915,1,1614860728771,1614860735035,chimpansee,chimpanzee,chimpanzee,chimpanzee,0.0,10,1,16,6.264
12347,2915,1,1614860735035,1614860740347,giraf,giraffe,giraffe,giraffe,0.0,7,1,17,5.312
12348,2915,1,1614860740347,1614860745425,struisvogel,ostrich,ostrich,ostrich,0.0,7,1,18,5.078
12349,2915,1,1614860745425,1614860749865,varken,pig,pig,pig,0.0,3,1,19,4.44
12407,2917,1,1614866604321,1614866605225,Kat,Cat,Cat,cat,0.0,3,1,1,0.904
12408,2917,1,1614866605225,1614866610353,Adelaar,Eagle,Eagle,eagle,0.0,5,1,2,5.128
12409,2917,1,1614866610353,1614866616425,Lynx,Lynx,Lynx,lynx,0.0,4,1,3,6.072
12410,2917,1,1614866616425,1614866625441,Tijgr,Tiger,Tiger,tiger,0.0,5,1,4,9.016
12412,2917,1,1614866627760,1614866628784,Leeuw,Lion,Lion,lion,0.0,4,1,5,1.024
12413,2917,1,1614866628784,1614866632305,Giraffe ,Giraffe,Giraffe,giraffe,0.0,7,1,6,3.521
12414,2917,1,1614866632305,1614866635857,Ooievaar,Stork,Stork,stork,0.0,5,1,7,3.552
12415,2917,1,1614866635857,1614866637744,Papegaai,Parrot,Parrot,parrot,0.0,6,1,8,1.887
12416,2917,1,1614866637744,1614866639736,Raaf,Raven,Raven,raven,0.0,5,1,9,1.992
12417,2917,1,1614866639736,1614866643168,Duif,Pigeon,Pigeon,pigeon,0.0,6,1,10,3.432
12418,2917,1,1614866643168,1614866649192,Olifant,Elephant,Elephant,elephant,0.0,8,1,11,6.024
12419,2917,1,1614866649192,1614866652112,Neushoorn,Rhino,Rhino,rhino,0.0,5,1,12,2.92
12420,2917,1,1614866652112,1614866654495,Gorilla,Gorilla,Gorilla,gorilla,0.0,7,1,13,2.383
12421,2917,1,1614866654495,1614866660751,Macaque ,Macaque,Macaque,macaque,0.0,7,1,14,6.256
12422,2917,1,1614866660751,1614866665630,Rat,Rat,Rat,rat,0.0,3,1,15,4.879
12423,2917,1,1614866665630,1614866666471,Muis,Mouse,Mouse,mouse,0.0,5,1,16,0.841
12424,2917,1,1614866666471,1614866669527,Hamster,Hamster,Hamster,hamster,0.0,7,1,17,3.056
12425,2917,1,1614866669527,1614866670543,Cavia,Guinea pig,Guinea pig,guinea pig,0.0,10,2,18,1.016
12426,2917,1,1614866670543,1614866679319,Fret,Ferret,Ferret,ferret,0.0,6,1,19,8.776
12476,2918,1,1614867195548,1614867198166,olifant,elephant,elephant,elephant,0.0,8,1,1,2.618
12477,2918,1,1614867198166,1614867200259,leeuw,lion,lion,lion,0.0,4,1,2,2.093
12478,2918,1,1614867200259,1614867204848,chimpanzee,chimpanzee,chimpanzee,chimpanzee,0.0,10,1,3,4.589
12479,2918,1,1614867204848,1614867207245,aap,monkey,monkey,monkey,0.0,6,1,4,2.397
12480,2918,1,1614867207245,1614867209409,bonobo,bonobo,bonobo,bonobo,0.0,6,1,5,2.164
12481,2918,1,1614867209409,1614867212414,koe,cow,cow,cow,0.0,3,1,6,3.005
12482,2918,1,1614867212414,1614867213594,geit,goat,goat,goat,0.0,4,1,7,1.18
12483,2918,1,1614867213594,1614867214552,kip,chicken,chicken,chicken,0.0,7,1,8,0.958
12484,2918,1,1614867214552,1614867217159,eend,duck,duck,duck,0.0,4,1,9,2.607
12485,2918,1,1614867217159,1614867221971,varken,pig,pig,pig,0.0,3,1,10,4.812
12486,2918,1,1614867221971,1614867224425,pauw,peacock,peacock,peacock,0.0,7,1,11,2.454
12487,2918,1,1614867224425,1614867228510,zalm,salmon,salmon,salmon,0.0,6,1,12,4.085
12488,2918,1,1614867228510,1614867230315,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,13,1.805
12489,2918,1,1614867230315,1614867236196,walvis,whale,whale,whale,0.0,5,1,14,5.881
12490,2918,1,1614867236196,1614867237762,haai,shark,shark,shark,0.0,5,1,15,1.566
12491,2918,1,1614867237762,1614867239862,garnaal,shrimp,shrimp,shrimp,0.0,6,1,16,2.1
12492,2918,1,1614867239862,1614867243456,oester,oyster,oyster,oyster,0.0,6,1,17,3.594
12493,2918,1,1614867243456,1614867247436,zeepaardje,sea ​​Horse,sea Horse,sea horse,0.0,9,2,18,3.98
12494,2918,1,1614867247436,1614867250849,slak,snail,snail,snail,0.0,5,1,19,3.413
12567,2919,1,1614868462167,1614868463783,ezeel,donkey,donkey,donkey,0.0,6,1,1,1.616
12568,2919,1,1614868463783,1614868465002,koe ,cow,cow,cow,0.0,3,1,2,1.219
12569,2919,1,1614868465002,1614868466624,varken ,pig,pig,pig,0.0,3,1,3,1.622
12570,2919,1,1614868466624,1614868468333,geit ,goat,goat,goat,0.0,4,1,4,1.709
12571,2919,1,1614868468333,1614868470941,ezel ,donkey,donkey,donkey,0.0,6,1,5,2.608
12572,2919,1,1614868470941,1614868474414,zwijn ,boar,boar,boar,0.0,4,1,6,3.473
12573,2919,1,1614868474414,1614868476691,konijn ,rabbit,rabbit,rabbit,0.0,6,1,7,2.277
12574,2919,1,1614868476691,1614868477396,haas,hare,hare,hare,0.0,4,1,8,0.705
12575,2919,1,1614868477396,1614868478477,leeuw,lion,lion,lion,0.0,4,1,9,1.081
12576,2919,1,1614868478477,1614868479777,giraffe,giraffe,giraffe,giraffe,0.0,7,1,10,1.3
12577,2919,1,1614868479777,1614868481914,zebra,zebra,zebra,zebra,0.0,5,1,11,2.137
12578,2919,1,1614868481914,1614868483887,lynx,lynx,lynx,lynx,0.0,4,1,12,1.973
12579,2919,1,1614868483887,1614868486271,vogel ,bird,bird,bird,0.0,4,1,13,2.384
12580,2919,1,1614868486271,1614868486847,vis ,fish,fish,fish,0.0,4,1,14,0.576
12581,2919,1,1614868486847,1614868487930,dolfijn ,dolphin,dolphin,dolphin,0.0,7,1,15,1.083
12582,2919,1,1614868487930,1614868489413,maanvis ,sunfish,sunfish,sunfish,0.0,7,1,16,1.483
12583,2919,1,1614868489413,1614868492428,krokodil ,crocodile,crocodile,crocodile,0.0,9,1,17,3.015
12584,2919,1,1614868492428,1614868494053,spin,spider,spider,spider,0.0,6,1,18,1.625
12585,2919,1,1614868494053,1614868497028,kraanvogel ,crane,crane,crane,0.0,5,1,19,2.975
12673,2920,1,1614869493652,1614869499684,tijger,Tiger,Tiger,tiger,0.0,5,1,1,6.032
12674,2920,1,1614869499684,1614869501212,leeuw,lion,lion,lion,0.0,4,1,2,1.528
12675,2920,1,1614869501212,1614869503476,meeuw,seagull,seagull,seagull,0.0,7,1,3,2.264
12676,2920,1,1614869503476,1614869504732,ezel,donkey,donkey,donkey,0.0,6,1,4,1.256
12677,2920,1,1614869504732,1614869507772,vis,fish,fish,fish,0.0,4,1,5,3.04
12678,2920,1,1614869507772,1614869508853,haai,shark,shark,shark,0.0,5,1,6,1.081
12679,2920,1,1614869508853,1614869510132,walvis,whale,whale,whale,0.0,5,1,7,1.279
12680,2920,1,1614869510132,1614869511972,vos,fox,fox,fox,0.0,3,1,8,1.84
12681,2920,1,1614869511972,1614869513524,eland,moose,moose,moose,0.0,5,1,9,1.552
12682,2920,1,1614869513524,1614869516467,cheetah,cheetah,cheetah,cheetah,0.0,7,1,10,2.943
12683,2920,1,1614869516467,1614869521181,pinguin,penguin,penguin,penguin,0.0,7,1,11,4.714
12684,2920,1,1614869521181,1614869524596,giraffe,giraffe,giraffe,giraffe,0.0,7,1,12,3.415
12685,2920,1,1614869524596,1614869528940,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,12,1,13,4.344
12686,2920,1,1614869528940,1614869531443,eekhoorn,squirrel,squirrel,squirrel,0.0,8,1,14,2.503
12687,2920,1,1614869531443,1614869533963,tapir,tapir,tapir,tapir,0.0,5,1,15,2.52
12688,2920,1,1614869533963,1614869538623,muis,mouse,mouse,mouse,0.0,5,1,16,4.66
12689,2920,1,1614869538623,1614869540375,rat,rat,rat,rat,0.0,3,1,17,1.752
12690,2920,1,1614869540375,1614869542415,slang,snake,snake,snake,0.0,5,1,18,2.04
12691,2920,1,1614869542415,1614869544672,olifant,elephant,elephant,elephant,0.0,8,1,19,2.257
12757,2922,1,1614871723419,1614871729674,poes,cat,cat,cat,0.0,3,1,1,6.255
12758,2922,1,1614871729674,1614871731034,giraf,giraffe,giraffe,giraffe,0.0,7,1,2,1.36
12759,2922,1,1614871731034,1614871734956,kat,cat,cat,cat,0.0,3,1,3,3.922
12760,2922,1,1614871734956,1614871738389,hond,dog,dog,dog,0.0,3,1,4,3.433
12761,2922,1,1614871738389,1614871740513,muis,mouse,mouse,mouse,0.0,5,1,5,2.124
12762,2922,1,1614871740513,1614871745084,lieveheerstbeestje,ladybug,ladybug,ladybird,0.0,7,1,6,4.571
12763,2922,1,1614871745084,1614871746380,mier,ant,ant,ant,0.0,3,1,7,1.296
12764,2922,1,1614871746380,1614871747604,rat,rat,rat,rat,0.0,3,1,8,1.224
12765,2922,1,1614871747604,1614871750599,duif,pigeon,pigeon,pigeon,0.0,6,1,9,2.995
12766,2922,1,1614871750599,1614871753481,zeemeeuw,seagull,seagull,seagull,0.0,7,1,10,2.882
12767,2922,1,1614871753481,1614871758510,slak,snail,snail,snail,0.0,5,1,11,5.029
12768,2922,1,1614871758510,1614871764809,vliegje,fly,fly,fly,0.0,3,1,12,6.299
12769,2922,1,1614871764809,1614871771462,hamster,hamster,hamster,hamster,0.0,7,1,13,6.653
12770,2922,1,1614871771462,1614871773389,konijn,rabbit,rabbit,rabbit,0.0,6,1,14,1.927
12771,2922,1,1614871773389,1614871774995,aap,monkey,monkey,monkey,0.0,6,1,15,1.606
12772,2922,1,1614871774995,1614871777254,pinguin,penguin,penguin,penguin,0.0,7,1,16,2.259
12773,2922,1,1614871777254,1614871780166,beer,bear,bear,bear,0.0,4,1,17,2.912
12774,2922,1,1614871780166,1614871782765,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,18,2.599
12775,2922,1,1614871782765,1614871786498,panda,panda,panda,panda,0.0,5,1,19,3.733
12802,2923,1,1614872269925,1614872271229,kat,cat,cat,cat,0.0,3,1,1,1.304
12803,2923,1,1614872271229,1614872272397,hond,dog,dog,dog,0.0,3,1,2,1.168
12804,2923,1,1614872272397,1614872274741,vis,fish,fish,fish,0.0,4,1,3,2.344
12805,2923,1,1614872274741,1614872276717,schildpad,turtle,turtle,turtle,0.0,6,1,4,1.976
12806,2923,1,1614872276717,1614872278797,leguaan,iguana,iguana,iguana,0.0,6,1,5,2.08
12807,2923,1,1614872278797,1614872281741,krokodil,crocodile,crocodile,crocodile,0.0,9,1,6,2.944
12808,2923,1,1614872281741,1614872283325,muis,mouse,mouse,mouse,0.0,5,1,7,1.584
12809,2923,1,1614872283325,1614872284397,rat,rat,rat,rat,0.0,3,1,8,1.072
12810,2923,1,1614872284397,1614872287341,hamster,hamster,hamster,hamster,0.0,7,1,9,2.944
12811,2923,1,1614872287341,1614872289965,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,10,2.624
12812,2923,1,1614872289965,1614872294117,capibara,capybara,capybara,capybara,0.0,8,1,11,4.152
12813,2923,1,1614872294117,1614872297821,papagaai,parrot,parrot,parrot,0.0,6,1,12,3.704
12814,2923,1,1614872297821,1614872300260,slang,snake,snake,snake,0.0,5,1,13,2.439
12815,2923,1,1614872300260,1614872301533,beer,bear,bear,bear,0.0,4,1,14,1.273
12816,2923,1,1614872301533,1614872304109,mus,sparrow,sparrow,sparrow,0.0,7,1,15,2.576
12817,2923,1,1614872304109,1614872307014,kraai,crow,crow,crow,0.0,4,1,16,2.905
12818,2923,1,1614872307014,1614872308933,raaf,raven,raven,raven,0.0,5,1,17,1.919
12819,2923,1,1614872308933,1614872310612,duif,pigeon,pigeon,pigeon,0.0,6,1,18,1.679
12820,2923,1,1614872310612,1614872312277,ekster,Magpie,Magpie,magpie,0.0,6,1,19,1.665
12868,2924,1,1614874939212,1614874942725,apen,apes,apes,ape,0.0,4,1,1,3.513
12870,2924,1,1614874950580,1614874955659,gira,gira,gira,giraffe,0.0,4,1,3,5.079
12871,2924,1,1614874955659,1614874968429,vogels,birds,birds,bird,0.0,5,1,4,12.77
12873,2924,1,1614874973561,1614874989731,pinguin,penguin,penguin,penguin,0.0,7,1,6,16.17
12874,2924,1,1614874989731,1614875004311,beeren,bears,bears,bears,0.0,5,1,7,14.58
12875,2924,1,1614875004311,1614875029704,hond,dog,dog,dog,0.0,3,1,8,25.393
12876,2924,1,1614875029704,1614875031019,kat,cat,cat,cat,0.0,3,1,9,1.315
12877,2924,1,1614875031019,1614875032902,muis,mouse,mouse,mouse,0.0,5,1,10,1.883
12890,2925,1,1614881329322,1614881331103,kat,cat,cat,cat,0.0,3,1,1,1.781
12891,2925,1,1614881331103,1614881332239,muis,mouse,mouse,mouse,0.0,5,1,2,1.136
12892,2925,1,1614881332239,1614881334049,olifant,elephant,elephant,elephant,0.0,8,1,3,1.81
12893,2925,1,1614881334049,1614881339348,giraffe,giraffe,giraffe,giraffe,0.0,7,1,4,5.299
12894,2925,1,1614881339348,1614881340862,egel,hedgehog,hedgehog,hedgehog,0.0,8,1,5,1.514
12895,2925,1,1614881340862,1614881344416,zee-egel,sea ​​urchin,sea urchin,sea urchin,0.0,10,2,6,3.554
12896,2925,1,1614881344416,1614881354940,rat,rat,rat,rat,0.0,3,1,7,10.524
12897,2925,1,1614881354940,1614881356690,tijger,Tiger,Tiger,tiger,0.0,5,1,8,1.75
12898,2925,1,1614881356690,1614881358856,leeuw,lion,lion,lion,0.0,4,1,9,2.166
12899,2925,1,1614881358856,1614881361908,beer,bear,bear,bear,0.0,4,1,10,3.052
12900,2925,1,1614881361908,1614881365292,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,11,3.384
12903,2925,1,1614881372423,1614881373996,vis,fish,fish,fish,0.0,4,1,12,1.573
12905,2925,1,1614881378024,1614881384680,haai,shark,shark,shark,0.0,5,1,14,6.656
12906,2925,1,1614881384680,1614881389174,schildpad,turtle,turtle,turtle,0.0,6,1,15,4.494
12907,2925,1,1614881389174,1614881396250,zwaardvis,swordfish,swordfish,swordfish,0.0,9,1,16,7.076
12908,2925,1,1614881396250,1614881398898,schelpdier,shellfish,shellfish,shellfish,0.0,9,1,17,2.648
12909,2925,1,1614881398898,1614881401003,zeester,starfish,starfish,starfish,0.0,8,1,18,2.105
12950,2927,1,1614945271238,1614945272390,hond,dog,dog,dog,0.0,3,1,1,1.152
12951,2927,1,1614945272390,1614945275982,giraffe,giraffe,giraffe,giraffe,0.0,7,1,2,3.592
12952,2927,1,1614945275982,1614945278758,olifant,elephant,elephant,elephant,0.0,8,1,3,2.776
12953,2927,1,1614945278758,1614945281277,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,4,2.519
12954,2927,1,1614945281277,1614945283378,hamster,hamster,hamster,hamster,0.0,7,1,5,2.101
12955,2927,1,1614945283378,1614945286833,tijger,Tiger,Tiger,tiger,0.0,5,1,6,3.455
12956,2927,1,1614945286833,1614945288833,leeuw,lion,lion,lion,0.0,4,1,7,2.0
12957,2927,1,1614945288833,1614945292099,vogel,bird,bird,bird,0.0,4,1,8,3.266
12958,2927,1,1614945292099,1614945293471,vis,fish,fish,fish,0.0,4,1,9,1.372
12959,2927,1,1614945293471,1614945296211,walvis,whale,whale,whale,0.0,5,1,10,2.74
12960,2927,1,1614945296211,1614945298157,koe,cow,cow,cow,0.0,3,1,11,1.946
12961,2927,1,1614945298157,1614945299063,kip,chicken,chicken,chicken,0.0,7,1,12,0.906
12962,2927,1,1614945299063,1614945302780,schaap,sheep,sheep,sheep,0.0,5,1,13,3.717
12963,2927,1,1614945302780,1614945316831,geit,goat,goat,goat,0.0,4,1,14,14.051
12964,2927,1,1614945316831,1614945321955,mamot,mamot,mamot,mammoth,0.0,7,1,15,5.124
12965,2927,1,1614945321955,1614945340787,hyena,hyena,hyena,hyena,0.0,5,1,16,18.832
12966,2927,1,1614945340787,1614945351944,octopus,octopus,octopus,octopus,0.0,7,1,17,11.157
12967,2927,1,1614945351944,1614945367588,salamander,salamander,salamander,salamander,0.0,10,1,18,15.644
12968,2927,1,1614945367588,1614945372141,neushoorn,Rhino,Rhino,rhino,0.0,5,1,19,4.553
13006,2928,1,1614950704113,1614950705297,kat,cat,cat,cat,0.0,3,1,1,1.184
13007,2928,1,1614950705297,1614950706540,slang,snake,snake,snake,0.0,5,1,2,1.243
13008,2928,1,1614950706540,1614950709430,paard,horse,horse,horse,0.0,5,1,3,2.89
13009,2928,1,1614950709430,1614950710501,koe,cow,cow,cow,0.0,3,1,4,1.071
13010,2928,1,1614950710501,1614950712298,ezel,donkey,donkey,donkey,0.0,6,1,5,1.797
13011,2928,1,1614950712298,1614950714026,spin,spider,spider,spider,0.0,6,1,6,1.728
13012,2928,1,1614950714026,1614950723454,lieveheersbeestje,ladybird,ladybird,ladybird,0.0,8,1,7,9.428
13013,2928,1,1614950723454,1614950725970,naaktslak,slug,slug,slug,0.0,4,1,8,2.516
13014,2928,1,1614950725970,1614950730242,mier,ant,ant,ant,0.0,3,1,9,4.272
13016,2928,1,1614950736561,1614950742073,zeehond,seal,seal,seal,0.0,4,1,10,5.512
13017,2928,1,1614950742073,1614950745056,walvis,whale,whale,whale,0.0,5,1,11,2.983
13018,2928,1,1614950745056,1614950748650,dolfin,dolphin,dolphin,dolphin,0.0,7,1,12,3.594
13019,2928,1,1614950748650,1614950751524,giraffe,giraffe,giraffe,giraffe,0.0,7,1,13,2.874
13020,2928,1,1614950751524,1614950755356,luiaard,sloth,sloth,sloth,0.0,5,1,14,3.832
13021,2928,1,1614950755356,1614950757094,leeuw,lion,lion,lion,0.0,4,1,15,1.738
13022,2928,1,1614950757094,1614950758922,panter,panther,panther,panther,0.0,7,1,16,1.828
13023,2928,1,1614950758922,1614950759824,aap,monkey,monkey,monkey,0.0,6,1,17,0.902
